#  program: tccheck_single,,,,
#  date: Tue Mar 13 16:39:56 2018,,,,
# ,,,,
#  [2.6,6,0.01, 1],
#  R bridge,,,,
# SIM921 in slot 7: Stanford_Research_Systems,SIM921,s/n012022,ver4.2,
#  Mux,,,,
# SIM925 in slot 6,channel 1: Stanford_Research_Systems,SIM925,s/n004463,ver1.32
#  Time, channel, temperature, resistance,
1521116773,1,158.278,1.76E+02,
1521116781,2,158.292,1.68E+02,
1521116788,3,158.307,2.88E+01,
1521116794,4,158.324,1.80E+02,
1521116800,5,158.327,1.62E+02,
1521116806,6,158.342,5.93E+01,
1521116813,1,158.371,1.62E+02,
1521116821,2,158.386,1.75E+02,
1521116828,3,158.403,3.25E+01,
1521116835,4,158.42,1.82E+02,
1521116841,5,158.423,1.66E+02,
1521116847,6,158.44,4.09E+01,
1521116853,1,158.472,1.76E+02,
1521116862,2,158.486,1.71E+02,
1521116868,3,158.501,3.65E+01,
1521116874,4,158.519,1.62E+02,
1521116880,5,158.521,1.91E+02,
1521116887,6,158.536,6.24E+01,
1521116893,1,158.565,1.70E+02,
1521116901,2,158.58,1.61E+02,
1521116907,3,158.595,2.74E+01,
1521116914,4,158.612,1.74E+02,
1521116920,5,158.615,1.68E+02,
1521116926,6,158.629,7.60E+01,
1521116934,1,158.661,1.78E+02,
1521116942,2,158.675,1.73E+02,
1521116949,3,158.693,4.91E+01,
1521116956,4,158.711,1.78E+02,
1521116963,5,158.714,1.76E+02,
1521116969,6,158.73,6.26E+01,
1521116975,1,158.762,1.88E+02,
1521116985,2,158.791,1.81E+02,
1521116992,3,158.805,2.66E+01,
1521116999,4,158.812,1.71E+02,
1521117005,5,158.817,1.96E+02,
1521117011,6,158.831,6.63E+01,
1521117017,1,158.849,1.83E+02,
1521117024,2,158.879,1.79E+02,
1521117032,3,158.894,2.21E+01,
1521117038,4,158.908,1.63E+02,
1521117044,5,158.926,1.57E+02,
1521117050,6,158.929,8.19E+01,
1521117057,1,158.943,1.77E+02,
1521117064,2,158.973,1.60E+02,
1521117072,3,158.988,3.74E+01,
1521117079,4,159.005,1.87E+02,
1521117086,5,159.022,1.75E+02,
1521117092,6,159.025,6.54E+01,
1521117099,1,159.042,1.81E+02,
1521117105,2,159.072,1.86E+02,
1521117115,3,159.103,2.97E+01,
1521117121,4,159.117,1.78E+02,
1521117129,5,159.123,1.79E+02,
1521117135,6,159.128,5.74E+01,
1521117142,1,159.143,1.63E+02,
1521117148,2,159.16,1.78E+02,
1521117154,3,159.19,2.94E+01,
1521117162,4,159.205,1.69E+02,
1521117168,5,159.22,1.76E+02,
1521117174,6,159.237,6.99E+01,
1521117180,1,159.24,1.88E+02,
1521117187,2,159.255,1.47E+02,
1521117193,3,159.284,1.20E+01,
1521117202,4,159.3,1.67E+02,
1521117208,5,159.315,1.48E+02,
1521117215,6,159.333,6.38E+01,
1521117221,1,159.335,1.77E+02,
1521117227,2,159.35,1.86E+02,
1521117233,3,159.381,3.06E+01,
1521117242,4,159.394,1.74E+02,
1521117248,5,159.409,1.70E+02,
1521117254,6,159.428,4.90E+01,
1521117260,1,159.431,1.62E+02,
1521117267,2,159.445,1.72E+02,
1521117273,3,159.474,2.73E+01,
1521117281,4,159.49,1.66E+02,
1521117287,5,159.504,1.49E+02,
1521117293,6,159.522,5.39E+01,
1521117299,1,159.524,1.69E+02,
1521117305,2,159.539,1.64E+02,
1521117313,3,159.554,2.35E+01,
1521117321,4,159.583,1.60E+02,
1521117327,5,159.6,1.87E+02,
1521117333,6,159.618,6.20E+01,
1521117339,1,159.621,1.75E+02,
1521117348,2,159.65,1.76E+02,
1521117356,3,159.68,1.79E+01,
1521117363,4,159.683,1.83E+02,
1521117370,5,159.7,1.72E+02,
1521117376,6,159.705,8.09E+01,
1521117382,1,159.72,1.82E+02,
1521117389,2,159.736,1.72E+02,
1521117395,3,159.766,2.12E+01,
1521117405,4,159.796,1.62E+02,
1521117411,5,159.81,1.82E+02,
1521117419,6,159.816,6.16E+01,
1521117425,1,159.821,1.67E+02,
1521117431,2,159.835,1.64E+02,
1521117438,3,159.853,-1.25E+01,
1521117444,4,159.884,1.56E+02,
1521117452,5,159.899,1.64E+02,
1521117458,6,159.913,6.90E+01,
1521117465,1,159.932,1.68E+02,
1521117471,2,159.934,1.88E+02,
1521117477,3,159.948,3.30E+01,
1521117484,4,159.978,1.59E+02,
1521117492,5,159.995,1.63E+02,
1521117498,6,160.009,6.78E+01,
1521117504,1,160.026,1.89E+02,
1521117510,2,160.029,1.65E+02,
1521117517,3,160.045,2.61E+01,
1521117524,4,160.074,1.74E+02,
1521117532,5,160.088,1.79E+02,
1521117540,6,160.106,5.53E+01,
1521117546,1,160.124,1.91E+02,
1521117552,2,160.126,1.91E+02,
1521117558,3,160.143,4.25E+01,
1521117564,4,160.174,1.81E+02,
1521117573,5,160.188,1.71E+02,
1521117579,6,160.203,5.88E+01,
1521117585,1,160.22,1.94E+02,
1521117591,2,160.222,1.67E+02,
1521117598,3,160.237,4.10E+01,
1521117604,4,160.266,1.97E+02,
1521117612,5,160.282,1.69E+02,
1521117619,6,160.298,5.99E+01,
1521117625,1,160.315,1.61E+02,
1521117631,2,160.317,1.68E+02,
1521117637,3,160.332,4.03E+01,
1521117643,4,160.362,1.72E+02,
1521117652,5,160.376,1.66E+02,
1521117658,6,160.391,6.22E+01,
1521117664,1,160.408,1.51E+02,
1521117670,2,160.411,1.69E+02,
1521117677,3,160.425,3.00E+01,
1521117683,4,160.454,1.70E+02,
1521117691,5,160.47,1.79E+02,
1521117698,6,160.486,6.31E+01,
1521117704,1,160.503,1.58E+02,
1521117710,2,160.505,1.54E+02,
1521117716,3,160.521,3.21E+01,
1521117724,4,160.551,1.80E+02,
1521117733,5,160.565,1.67E+02,
1521117740,6,160.584,6.21E+01,
1521117747,1,160.602,1.85E+02,
1521117753,2,160.604,1.86E+02,
1521117759,3,160.621,3.29E+01,
1521117765,4,160.651,1.82E+02,
1521117773,5,160.666,1.81E+02,
1521117779,6,160.68,6.96E+01,
1521117785,1,160.697,1.90E+02,
1521117791,2,160.7,1.62E+02,
1521117797,3,160.714,3.16E+01,
1521117804,4,160.743,1.71E+02,
1521117812,5,160.758,1.68E+02,
1521117818,6,160.773,5.79E+01,
1521117824,1,160.79,1.74E+02,
1521117830,2,160.793,1.87E+02,
1521117837,3,160.807,1.54E+01,
1521117844,4,160.837,1.90E+02,
1521117852,5,160.851,1.61E+02,
1521117859,6,160.87,6.09E+01,
1521117865,1,160.886,1.86E+02,
1521117871,2,160.889,1.57E+02,
1521117877,3,160.907,1.94E+01,
1521117884,4,160.935,1.67E+02,
1521117892,5,160.949,1.81E+02,
1521117899,6,160.964,7.18E+01,
1521117905,1,160.982,1.76E+02,
1521117911,2,160.984,1.64E+02,
1521117917,3,160.999,2.43E+01,
1521117923,4,161.029,1.75E+02,
1521117932,5,161.043,1.59E+02,
1521117938,6,161.056,5.77E+01,
1521117944,1,161.074,1.69E+02,
1521117950,2,161.078,1.69E+02,
1521117956,3,161.092,1.47E+01,
1521117964,4,161.122,1.60E+02,
1521117972,5,161.135,1.52E+02,
1521117979,6,161.154,6.66E+01,
1521117985,1,161.171,1.68E+02,
1521117991,2,161.174,1.78E+02,
1521117998,3,161.192,2.10E+01,
1521118004,4,161.22,1.77E+02,
1521118013,5,161.235,1.83E+02,
1521118019,6,161.252,6.53E+01,
1521118025,1,161.269,1.64E+02,
1521118032,2,161.271,1.73E+02,
1521118038,3,161.287,2.73E+01,
1521118044,4,161.315,1.75E+02,
1521118052,5,161.33,1.76E+02,
1521118058,6,161.344,6.41E+01,
1521118064,1,161.362,2.10E+02,
1521118070,2,161.365,1.68E+02,
1521118076,3,161.378,1.54E+01,
1521118084,4,161.407,1.66E+02,
1521118092,5,161.422,1.74E+02,
1521118099,6,161.439,6.11E+01,
1521118105,1,161.456,1.71E+02,
1521118111,2,161.458,1.67E+02,
1521118117,3,161.476,-2.34E+01,
1521118124,4,161.506,1.67E+02,
1521118132,5,161.52,1.76E+02,
1521118138,6,161.535,4.42E+01,
1521118144,1,161.552,1.73E+02,
1521118150,2,161.554,1.77E+02,
1521118157,3,161.569,5.54E+01,
1521118164,4,161.597,1.70E+02,
1521118173,5,161.613,1.72E+02,
1521118180,6,161.63,5.51E+01,
1521118186,1,161.648,1.95E+02,
1521118192,2,161.651,1.71E+02,
1521118198,3,161.668,2.19E+01,
1521118204,4,161.697,1.59E+02,
1521118212,5,161.712,1.71E+02,
1521118219,6,161.727,6.49E+01,
1521118225,1,161.743,2.03E+02,
1521118231,2,161.746,1.70E+02,
1521118237,3,161.761,4.60E+01,
1521118243,4,161.79,1.81E+02,
1521118252,5,161.805,1.58E+02,
1521118258,6,161.819,7.85E+01,
1521118264,1,161.836,1.74E+02,
1521118270,2,161.839,1.81E+02,
1521118276,3,161.852,2.10E+01,
1521118283,4,161.882,1.92E+02,
1521118291,5,161.896,1.68E+02,
1521118299,6,161.914,5.09E+01,
1521118305,1,161.93,1.69E+02,
1521118311,2,161.933,1.69E+02,
1521118317,3,161.951,8.09E+00,
1521118324,4,161.979,1.80E+02,
1521118332,5,161.993,1.56E+02,
1521118339,6,162.009,6.84E+01,
1521118345,1,162.027,1.85E+02,
1521118352,2,162.028,1.70E+02,
1521118358,3,162.046,1.30E+01,
1521118364,4,162.075,1.77E+02,
1521118372,5,162.09,1.60E+02,
1521118378,6,162.104,6.01E+01,
1521118384,1,162.121,1.73E+02,
1521118391,2,162.124,1.70E+02,
1521118397,3,162.139,1.19E+01,
1521118404,4,162.167,1.73E+02,
1521118412,5,162.182,1.65E+02,
1521118420,6,162.199,6.12E+01,
1521118426,1,162.216,1.81E+02,
1521118432,2,162.219,1.77E+02,
1521118438,3,162.236,4.07E+01,
1521118444,4,162.266,1.69E+02,
1521118453,5,162.28,1.54E+02,
1521118459,6,162.295,5.41E+01,
1521118465,1,162.312,1.76E+02,
1521118471,2,162.314,1.85E+02,
1521118477,3,162.329,2.01E+01,
1521118484,4,162.358,1.79E+02,
1521118492,5,162.372,1.73E+02,
1521118499,6,162.389,7.18E+01,
1521118506,1,162.406,1.79E+02,
1521118512,2,162.408,1.80E+02,
1521118518,3,162.425,3.54E+01,
1521118524,4,162.455,1.72E+02,
1521118532,5,162.47,1.78E+02,
1521118538,6,162.484,5.74E+01,
1521118544,1,162.5,1.93E+02,
1521118550,2,162.503,1.82E+02,
1521118556,3,162.517,3.01E+01,
1521118564,4,162.545,1.73E+02,
1521118572,5,162.56,1.64E+02,
1521118579,6,162.578,6.81E+01,
1521118586,1,162.595,1.85E+02,
1521118592,2,162.598,1.45E+02,
1521118598,3,162.615,2.56E+01,
1521118604,4,162.644,1.83E+02,
1521118613,5,162.658,1.79E+02,
1521118619,6,162.674,5.30E+01,
1521118625,1,162.692,1.72E+02,
1521118632,2,162.693,1.77E+02,
1521118638,3,162.708,1.05E+01,
1521118644,4,162.739,1.73E+02,
1521118652,5,162.753,1.52E+02,
1521118658,6,162.768,6.27E+01,
1521118664,1,162.784,1.73E+02,
1521118670,2,162.787,1.81E+02,
1521118676,3,162.802,2.81E+01,
1521118684,4,162.832,1.68E+02,
1521118692,5,162.845,1.64E+02,
1521118700,6,162.862,6.31E+01,
1521118706,1,162.879,1.70E+02,
1521118712,2,162.882,1.58E+02,
1521118718,3,162.899,2.18E+01,
1521118724,4,162.929,1.71E+02,
1521118733,5,162.944,1.73E+02,
1521118739,6,162.958,5.93E+01,
1521118745,1,162.975,1.69E+02,
1521118751,2,162.978,1.69E+02,
1521118757,3,162.992,3.35E+01,
1521118763,4,163.006,1.79E+02,
1521118771,5,163.035,1.66E+02,
1521118779,6,163.064,7.81E+01,
1521118785,1,163.069,1.76E+02,
1521118793,2,163.086,1.73E+02,
1521118801,3,163.102,3.16E+01,
1521118807,4,163.119,1.87E+02,
1521118813,5,163.136,1.59E+02,
1521118819,6,163.139,5.39E+01,
1521118828,1,163.168,1.89E+02,
1521118836,2,163.197,1.73E+02,
1521118843,3,163.199,2.27E+01,
1521118850,4,163.217,1.57E+02,
1521118856,5,163.222,1.82E+02,
1521118862,6,163.237,7.30E+01,
1521118869,1,163.256,1.82E+02,
1521118875,2,163.284,1.59E+02,
1521118886,3,163.316,1.57E+01,
1521118892,4,163.33,1.57E+02,
1521118899,5,163.335,1.90E+02,
1521118905,6,163.339,7.30E+01,
1521118911,1,163.354,1.69E+02,
1521118917,2,163.371,1.75E+02,
1521118924,3,163.399,4.18E+01,
1521118933,4,163.414,1.77E+02,
1521118940,5,163.431,1.75E+02,
1521118946,6,163.447,9.41E+01,
1521118952,1,163.45,1.83E+02,
1521118959,2,163.468,1.78E+02,
1521118965,3,163.497,3.27E+01,
1521118973,4,163.512,1.75E+02,
1521118979,5,163.527,1.54E+02,
1521118985,6,163.543,6.72E+01,
1521118991,1,163.546,1.75E+02,
1521118998,2,163.561,1.74E+02,
1521119004,3,163.59,8.74E+00,
1521119012,4,163.604,1.92E+02,
1521119018,5,163.619,1.57E+02,
1521119024,6,163.636,6.37E+01,
1521119031,1,163.639,1.59E+02,
1521119037,2,163.652,1.79E+02,
1521119044,3,163.682,2.65E+01,
1521119052,4,163.697,1.78E+02,
1521119060,5,163.714,1.66E+02,
1521119066,6,163.731,6.11E+01,
1521119072,1,163.734,1.84E+02,
1521119078,2,163.75,1.70E+02,
1521119085,3,163.779,2.52E+01,
1521119093,4,163.794,1.77E+02,
1521119099,5,163.809,1.76E+02,
1521119105,6,163.826,7.61E+01,
1521119111,1,163.828,1.72E+02,
1521119117,2,163.842,1.62E+02,
1521119123,3,163.872,4.56E+01,
1521119132,4,163.886,1.73E+02,
1521119138,5,163.9,1.48E+02,
1521119144,6,163.917,9.46E+01,
1521119150,1,163.92,1.79E+02,
1521119156,2,163.935,1.65E+02,
1521119163,3,163.949,2.54E+01,
1521119171,4,163.977,1.81E+02,
1521119177,5,163.996,1.70E+02,
1521119184,6,164.012,6.26E+01,
1521119190,1,164.014,1.88E+02,
1521119198,2,164.042,1.95E+02,
1521119206,3,164.072,2.30E+01,
1521119212,4,164.074,1.71E+02,
1521119219,5,164.092,1.77E+02,
1521119226,6,164.097,6.94E+01,
1521119232,1,164.11,1.81E+02,
1521119238,2,164.127,1.82E+02,
1521119244,3,164.157,2.45E+01,
1521119253,4,164.171,1.88E+02,
1521119259,5,164.185,1.69E+02,
1521119265,6,164.202,7.42E+01,
1521119271,1,164.204,1.87E+02,
1521119277,2,164.221,1.63E+02,
1521119284,3,164.249,3.55E+01,
1521119292,4,164.263,1.83E+02,
1521119299,5,164.278,1.83E+02,
1521119305,6,164.297,6.10E+01,
1521119312,1,164.299,1.68E+02,
1521119318,2,164.313,1.85E+02,
1521119324,3,164.345,2.19E+01,
1521119333,4,164.359,1.82E+02,
1521119339,5,164.373,1.88E+02,
1521119345,6,164.391,7.14E+01,
1521119351,1,164.394,1.61E+02,
1521119357,2,164.408,1.75E+02,
1521119363,3,164.436,3.00E+01,
1521119372,4,164.451,1.96E+02,
1521119378,5,164.466,1.63E+02,
1521119384,6,164.483,6.17E+01,
1521119391,1,164.486,1.69E+02,
1521119397,2,164.501,1.63E+02,
1521119404,3,164.53,1.44E+01,
1521119412,4,164.544,1.84E+02,
1521119419,5,164.561,1.77E+02,
1521119425,6,164.578,6.52E+01,
1521119431,1,164.581,1.79E+02,
1521119438,2,164.598,1.74E+02,
1521119445,3,164.627,5.12E+01,
1521119453,4,164.642,1.71E+02,
1521119459,5,164.657,1.72E+02,
1521119466,6,164.674,7.59E+01,
1521119472,1,164.676,1.76E+02,
1521119478,2,164.692,1.62E+02,
1521119484,3,164.721,1.98E+01,
1521119493,4,164.736,1.83E+02,
1521119499,5,164.75,1.79E+02,
1521119505,6,164.769,5.35E+01,
1521119512,1,164.771,1.84E+02,
1521119518,2,164.785,1.65E+02,
1521119524,3,164.815,5.00E+00,
1521119532,4,164.829,1.66E+02,
1521119539,5,164.844,1.62E+02,
1521119545,6,164.861,5.71E+01,
1521119551,1,164.864,1.65E+02,
1521119558,2,164.879,1.66E+02,
1521119564,3,164.909,3.54E+01,
1521119572,4,164.923,1.81E+02,
1521119578,5,164.937,1.62E+02,
1521119584,6,164.953,7.96E+01,
1521119590,1,164.956,1.71E+02,
1521119596,2,164.971,1.69E+02,
1521119603,3,164.999,2.12E+01,
1521119612,4,165.013,1.78E+02,
1521119619,5,165.031,1.68E+02,
1521119625,6,165.048,5.58E+01,
1521119632,1,165.051,1.67E+02,
1521119638,2,165.068,1.70E+02,
1521119644,3,165.097,6.23E+00,
1521119653,4,165.112,1.86E+02,
1521119659,5,165.127,1.70E+02,
1521119665,6,165.144,5.82E+01,
1521119672,1,165.146,1.77E+02,
1521119678,2,165.162,1.74E+02,
1521119684,3,165.191,3.02E+01,
1521119692,4,165.206,1.64E+02,
1521119698,5,165.22,1.71E+02,
1521119704,6,165.237,6.07E+01,
1521119710,1,165.24,1.56E+02,
1521119717,2,165.254,1.71E+02,
1521119724,3,165.282,3.67E+01,
1521119732,4,165.296,1.62E+02,
1521119740,5,165.314,1.61E+02,
1521119746,6,165.332,6.78E+01,
1521119752,1,165.334,2.18E+02,
1521119758,2,165.351,1.95E+02,
1521119764,3,165.38,2.71E+01,
1521119773,4,165.394,1.61E+02,
1521119779,5,165.409,1.80E+02,
1521119785,6,165.426,7.54E+01,
1521119792,1,165.428,1.79E+02,
1521119798,2,165.443,1.60E+02,
1521119804,3,165.473,2.97E+01,
1521119812,4,165.487,1.69E+02,
1521119819,5,165.501,1.75E+02,
1521119825,6,165.518,5.24E+01,
1521119831,1,165.52,1.78E+02,
1521119837,2,165.536,1.73E+02,
1521119843,3,165.567,2.43E+01,
1521119852,4,165.581,1.70E+02,
1521119858,5,165.594,1.66E+02,
1521119864,6,165.612,5.74E+01,
1521119870,1,165.614,1.76E+02,
1521119876,2,165.629,1.88E+02,
1521119884,3,165.657,1.67E+01,
1521119892,4,165.672,1.77E+02,
1521119899,5,165.69,1.84E+02,
1521119905,6,165.706,5.01E+01,
1521119911,1,165.709,1.89E+02,
1521119917,2,165.725,1.85E+02,
1521119923,3,165.754,2.31E+01,
1521119932,4,165.768,1.73E+02,
1521119938,5,165.782,1.56E+02,
1521119944,6,165.8,5.83E+01,
1521119950,1,165.802,1.84E+02,
1521119956,2,165.816,1.57E+02,
1521119963,3,165.831,2.03E+01,
1521119972,4,165.858,1.91E+02,
1521119978,5,165.876,1.48E+02,
1521119984,6,165.893,7.74E+01,
1521119990,1,165.896,1.77E+02,
1521119999,2,165.924,1.65E+02,
1521120007,3,165.954,2.04E+01,
1521120013,4,165.957,1.62E+02,
1521120020,5,165.973,1.52E+02,
1521120026,6,165.979,5.82E+01,
1521120033,1,165.992,1.61E+02,
1521120039,2,166.01,1.86E+02,
1521120045,3,166.039,2.46E+01,
1521120056,4,166.068,1.75E+02,
